acc,disp_imp,stat_par,zero_one_loss
0.7785234899328859,0.7747489239598278,-0.03545618789521229,0.13188798554652204
0.8322147651006712,0.8678500986193294,-0.015617715617715619,0.15477855477855473
0.697986577181208,0.4937304075235109,-0.13982683982683985,0.05519480519480524
0.7651006711409396,0.9851694915254237,0.001913613996719521,0.1921815199562602
0.7181208053691275,0.13028571428571428,-0.1907268170426065,0.11704260651629073
0.7785234899328859,0.6197916666666666,-0.10224089635854341,-0.06862745098039225
0.8523489932885906,0.45871559633027525,0.1623853211009174,-0.03096330275229353
0.7718120805369127,0.912912912912913,0.013750592697961111,0.08226647700331913
0.785234899328859,0.7881355932203391,0.041006014215418246,0.05467468562055766
0.8187919463087249,0.9299145299145299,0.01095085470085469,0.008012820512820484
