acc,disp_imp,stat_par,zero_one_loss
0.6375838926174496,0.5423280423280422,0.0781391147244806,0.2402890695573623
0.7516778523489933,0.48750000000000004,0.10512820512820512,0.32354312354312353
0.6241610738255033,0.907936507936508,0.02510822510822508,0.20844155844155843
0.7046979865771812,0.5254237288135594,0.10716238381629305,0.11591033351558222
0.6711409395973155,0.9722222222222222,0.004761904761904773,0.13032581453634084
0.7046979865771812,0.9916666666666667,-0.0011204481792717047,0.21456582633053223
0.6912751677852349,0.6422018348623854,0.07155963302752294,0.12477064220183487
0.6577181208053692,0.6491228070175438,-0.056899004267425335,0.24703651019440498
0.5973154362416108,0.48789346246973364,0.11563696008747949,0.38764352104975397
0.7315436241610739,0.43760683760683766,0.17574786324786323,0.13568376068376065
