acc,disp_imp,stat_par,zero_one_loss
0.2814070351758794,0.8074364659730514,0.008053988115195566,-0.022656746017591822
0.2679245283018868,0.5535390199637024,0.02195709737883431,-0.0037041444765106846
0.27169811320754716,0.729224264107985,0.012620902944119342,-0.023377095903702183
0.3031446540880503,0.8651685393258427,-0.004085801838610827,-0.00034048348655102423
0.27044025157232704,0.7076167076167077,0.013400900900900896,-0.030405405405405483
0.29056603773584905,0.7250300842358605,0.010268586065880731,-0.029614871848645086
0.2842767295597484,0.5233463035019456,-0.017719468271303142,0.052088004281602096
0.24654088050314465,0.8834019204389575,-0.0038021112900339937,-0.030170871354446183
0.2628930817610063,0.27499999999999997,-0.02487135506003431,-0.021012006861063415
0.2943396226415094,0.5287181437809053,-0.018647843231690796,0.008059661057764567
